index_condition,query_condition,query_id,recall,entry_point_dist,layer1_visits,base_visited,lb_trace_len,lb_trace_final
full_rebuild,in_distribution,541,0.0,6860.722656,16,52,52,177.79686
full_rebuild,in_distribution,542,0.3,7679.043945,16,72,72,178.161926
full_rebuild,in_distribution,543,0.3,247.630905,16,63,63,184.30011
full_rebuild,in_distribution,544,0.4,6580.184082,48,56,56,157.641678
full_rebuild,in_distribution,545,0.4,5612.164062,16,54,54,178.299225
full_rebuild,in_distribution,546,0.5,6423.026367,16,59,59,169.350754
full_rebuild,in_distribution,547,0.6,8366.916992,32,75,75,171.993149
full_rebuild,in_distribution,548,0.3,7913.635254,16,55,55,182.0672
full_rebuild,in_distribution,549,0.2,6247.462402,32,50,50,183.048141
full_rebuild,in_distribution,550,0.1,6798.644043,16,52,52,171.561142
full_rebuild,in_distribution,551,0.4,7286.475586,16,62,62,189.613739
full_rebuild,in_distribution,552,0.1,6497.73877,32,56,56,171.903839
full_rebuild,in_distribution,553,0.2,5836.388184,16,57,57,178.636688
full_rebuild,in_distribution,554,0.1,6706.226074,32,52,52,176.613815
full_rebuild,in_distribution,555,0.4,210.752945,32,62,62,165.388412
full_rebuild,in_distribution,556,0.1,8354.591797,16,62,62,187.266739
full_rebuild,in_distribution,557,0.1,6987.675293,32,58,58,181.309677
full_rebuild,in_distribution,558,0.3,6677.285156,16,51,51,175.559937
full_rebuild,in_distribution,559,0.5,8200.667969,32,53,53,162.304977
full_rebuild,in_distribution,560,0.3,7990.412109,16,57,57,174.84729
full_rebuild,in_distribution,561,0.3,6282.794434,32,70,70,160.706406
full_rebuild,in_distribution,562,0.3,247.798431,64,60,60,177.770172
full_rebuild,in_distribution,563,0.5,6418.527344,16,62,62,170.988998
full_rebuild,in_distribution,564,0.2,7131.42041,32,56,56,180.000122
full_rebuild,in_distribution,565,0.4,6373.354492,32,73,73,180.905426
full_rebuild,in_distribution,566,0.2,6697.570312,16,53,53,189.988739
full_rebuild,in_distribution,567,0.3,7556.916016,32,55,55,200.027634
full_rebuild,in_distribution,568,0.1,6658.042969,8,55,55,203.960022
full_rebuild,in_distribution,569,0.1,5530.266113,16,54,54,186.865952
full_rebuild,in_distribution,570,0.2,6232.953125,16,53,53,193.355331
full_rebuild,in_distribution,571,0.1,6862.84668,32,58,58,171.046341
full_rebuild,in_distribution,572,0.4,5486.185547,16,53,53,188.016785
full_rebuild,in_distribution,573,0.5,6238.242676,48,56,56,190.657928
full_rebuild,in_distribution,574,0.3,5626.662109,32,68,68,173.680527
full_rebuild,in_distribution,575,0.1,6878.539551,48,67,67,183.791016
full_rebuild,in_distribution,576,0.2,5923.293945,16,56,56,160.033264
full_rebuild,in_distribution,577,0.0,7794.123047,16,53,53,171.39003
full_rebuild,in_distribution,578,0.6,7798.129395,16,51,51,178.351227
full_rebuild,in_distribution,579,0.2,7454.445801,32,68,68,181.850784
full_rebuild,in_distribution,580,0.2,6917.652344,16,52,52,172.038895
full_rebuild,in_distribution,581,0.4,237.310135,16,68,68,165.78775
full_rebuild,in_distribution,582,0.2,5779.672363,16,52,52,173.420883
full_rebuild,in_distribution,583,0.1,6525.698242,16,56,56,195.959808
full_rebuild,in_distribution,584,0.1,5502.206543,48,55,55,183.841827
full_rebuild,in_distribution,585,0.2,7824.226562,16,52,52,196.899124
full_rebuild,in_distribution,586,0.4,221.984955,16,56,56,179.711578
full_rebuild,in_distribution,587,0.3,6679.070801,32,59,59,184.249496
full_rebuild,in_distribution,588,0.1,237.698654,16,51,51,165.416397
full_rebuild,in_distribution,589,0.0,6090.394531,16,55,55,162.645538
full_rebuild,in_distribution,590,0.1,7610.663086,32,59,59,190.30925
full_rebuild,in_distribution,591,0.1,6442.752441,48,52,52,165.692886
full_rebuild,in_distribution,592,0.1,5633.984375,16,52,52,206.200867
full_rebuild,in_distribution,593,0.4,7726.451172,16,55,55,169.435623
full_rebuild,in_distribution,594,0.4,7069.70752,48,52,52,182.787521
full_rebuild,in_distribution,595,0.5,7167.723145,16,56,56,171.532257
full_rebuild,in_distribution,596,0.1,6982.083008,16,57,57,200.231049
full_rebuild,in_distribution,597,0.2,6845.719238,64,58,58,193.675247
full_rebuild,in_distribution,598,0.4,5667.213867,32,63,63,179.467682
full_rebuild,in_distribution,599,0.2,5808.588379,16,55,55,192.117157
full_rebuild,in_distribution,600,0.3,6595.187988,32,57,57,183.450211
full_rebuild,in_distribution,601,0.3,7833.242676,16,63,63,178.207855
full_rebuild,in_distribution,602,0.4,5825.73584,16,56,56,188.257919
full_rebuild,in_distribution,603,0.5,7873.852539,16,64,64,170.498306
full_rebuild,in_distribution,604,0.6,5874.199219,48,53,53,175.094635
full_rebuild,in_distribution,605,0.4,6622.183105,16,52,52,178.302902
full_rebuild,in_distribution,606,0.3,5766.157227,32,53,53,172.337067
full_rebuild,in_distribution,607,0.0,272.064362,48,53,53,188.712143
full_rebuild,in_distribution,608,0.3,231.286102,16,59,59,194.676361
full_rebuild,in_distribution,609,0.4,7759.964844,16,62,62,177.041183
full_rebuild,in_distribution,610,0.2,6011.612305,32,65,65,165.101074
full_rebuild,in_distribution,611,0.3,7094.28418,64,58,58,206.886444
full_rebuild,in_distribution,612,0.3,7983.234863,16,56,56,193.56749
full_rebuild,in_distribution,613,0.3,6530.098145,32,51,51,193.485016
full_rebuild,in_distribution,614,0.3,5491.518555,80,54,54,198.725616
full_rebuild,in_distribution,615,0.4,6703.830078,16,55,55,182.524994
full_rebuild,in_distribution,616,0.1,5685.524414,32,50,50,199.3414
full_rebuild,in_distribution,617,0.1,6809.442871,16,52,52,185.411942
full_rebuild,in_distribution,618,0.4,7145.623535,16,57,57,173.637604
full_rebuild,in_distribution,619,0.2,5622.775879,16,63,63,169.284241
full_rebuild,in_distribution,620,0.1,6864.620605,48,52,52,163.443863
full_rebuild,in_distribution,621,0.4,6305.341797,16,54,54,189.635345
full_rebuild,in_distribution,622,0.2,8185.094238,16,70,70,217.504608
full_rebuild,in_distribution,623,0.4,5564.456055,14,55,55,203.33728
full_rebuild,in_distribution,624,0.2,7181.141602,16,62,62,196.653229
full_rebuild,in_distribution,625,0.2,8195.326172,13,50,50,174.049118
full_rebuild,in_distribution,626,0.6,6774.784668,48,54,54,171.662994
full_rebuild,in_distribution,627,0.4,6655.601562,16,61,61,185.163605
full_rebuild,in_distribution,628,0.1,5986.355469,16,52,52,181.0401
full_rebuild,in_distribution,629,0.4,5491.882812,48,61,61,169.568893
full_rebuild,in_distribution,630,0.4,5812.27832,16,55,55,168.230774
full_rebuild,in_distribution,631,0.4,7575.752441,30,58,58,197.915665
full_rebuild,in_distribution,632,0.2,5603.085938,32,50,50,163.120483
full_rebuild,in_distribution,633,0.3,6692.95459,16,62,62,168.195206
full_rebuild,in_distribution,634,0.0,7801.294922,32,57,57,186.788666
full_rebuild,in_distribution,635,0.3,6235.302246,16,64,64,181.306549
full_rebuild,in_distribution,636,0.1,7876.810059,16,55,55,182.041061
full_rebuild,in_distribution,637,0.3,6074.286133,55,59,59,168.262894
full_rebuild,in_distribution,638,0.3,7464.689941,48,57,57,181.12561
full_rebuild,in_distribution,639,0.1,6798.296875,16,55,55,191.590988
full_rebuild,in_distribution,640,0.6,7345.191406,16,53,53,155.217941
full_rebuild,in_distribution,641,0.3,7996.776367,32,66,66,176.82988
full_rebuild,in_distribution,642,0.2,7598.732422,16,54,54,176.971756
full_rebuild,in_distribution,643,0.5,6962.880859,48,59,59,185.023071
full_rebuild,in_distribution,644,0.3,7978.645508,32,52,52,151.156586
full_rebuild,in_distribution,645,0.4,6793.725098,48,64,64,195.386673
full_rebuild,in_distribution,646,0.2,7251.837891,16,54,54,198.26001
full_rebuild,in_distribution,647,0.6,293.429474,64,53,53,161.542145
full_rebuild,in_distribution,648,0.4,5643.253906,16,61,61,173.787842
full_rebuild,in_distribution,649,0.3,5981.045898,16,58,58,158.523056
full_rebuild,in_distribution,650,0.2,5349.647461,16,67,67,183.014008
full_rebuild,in_distribution,651,0.3,7045.593262,16,56,56,165.837173
full_rebuild,in_distribution,652,0.7,5495.71875,29,53,53,166.016571
full_rebuild,in_distribution,653,0.3,5629.708008,32,68,68,152.317368
full_rebuild,in_distribution,654,0.5,6877.239258,48,53,53,176.146744
full_rebuild,in_distribution,655,0.4,6292.124023,16,61,61,183.581421
full_rebuild,in_distribution,656,0.1,5645.673828,62,51,51,170.049652
full_rebuild,in_distribution,657,0.2,6043.04248,16,53,53,198.069855
full_rebuild,in_distribution,658,0.3,6838.499512,16,56,56,160.25029
full_rebuild,in_distribution,659,0.2,7603.647461,29,53,53,184.197601
full_rebuild,in_distribution,660,0.5,6164.790039,48,52,52,183.723572
full_rebuild,in_distribution,661,0.3,7548.866211,32,55,55,201.09697
full_rebuild,in_distribution,662,0.8,8086.119141,48,53,53,170.069717
full_rebuild,in_distribution,663,0.5,6038.294434,16,61,61,182.457916
full_rebuild,in_distribution,664,0.3,7267.901367,16,51,51,175.338623
full_rebuild,in_distribution,665,0.1,8276.597656,16,50,50,204.812469
full_rebuild,in_distribution,666,0.3,8265.453125,64,54,54,172.127625
full_rebuild,in_distribution,667,0.2,7897.72998,16,58,58,219.594086
full_rebuild,in_distribution,668,0.2,6764.845703,16,54,54,197.097672
full_rebuild,in_distribution,669,0.3,7472.461426,16,53,53,173.100861
full_rebuild,in_distribution,670,0.5,6154.758789,32,64,64,167.848663
full_rebuild,in_distribution,671,0.4,6207.510742,16,56,56,180.922455
full_rebuild,in_distribution,672,0.4,6339.903809,16,55,55,161.320892
full_rebuild,in_distribution,673,0.2,7436.529297,16,76,76,207.613647
full_rebuild,in_distribution,674,0.2,6712.526855,96,53,53,192.357224
full_rebuild,in_distribution,675,0.5,7870.120605,48,59,59,182.565247
full_rebuild,in_distribution,676,0.2,8150.233887,80,51,51,203.393814
full_rebuild,in_distribution,677,0.3,6857.127441,16,51,51,186.171356
full_rebuild,in_distribution,678,0.8,6178.116699,48,67,67,189.430191
full_rebuild,in_distribution,679,0.3,5667.442383,30,52,52,165.820114
full_rebuild,in_distribution,680,0.1,228.870468,32,54,54,170.076218
full_rebuild,in_distribution,681,0.0,6618.487793,14,61,61,3541.212891
full_rebuild,in_distribution,682,0.2,6271.354492,32,76,76,166.513535
full_rebuild,in_distribution,683,0.4,5932.677246,48,62,62,189.093506
full_rebuild,in_distribution,684,0.3,8111.722168,48,50,50,163.035858
full_rebuild,in_distribution,685,0.1,6278.674805,13,58,58,180.881287
full_rebuild,in_distribution,686,0.5,5834.273926,32,51,51,182.969345
full_rebuild,in_distribution,687,0.2,5983.328125,16,59,59,195.414993
full_rebuild,in_distribution,688,0.3,194.776291,48,60,60,165.0905
full_rebuild,in_distribution,689,0.3,6470.983887,32,50,50,170.248962
full_rebuild,in_distribution,690,0.1,6478.418945,16,56,56,183.723083
full_rebuild,in_distribution,691,0.7,7564.568848,32,66,66,193.03392
full_rebuild,in_distribution,692,0.1,5646.43457,48,52,52,196.777969
full_rebuild,in_distribution,693,0.2,8254.234375,16,56,56,165.036682
full_rebuild,in_distribution,694,0.4,265.377441,16,53,53,194.798599
full_rebuild,in_distribution,695,0.3,5489.216797,16,64,64,181.426331
full_rebuild,in_distribution,696,0.3,7635.18457,16,54,54,210.537384
full_rebuild,in_distribution,697,0.3,6708.410156,48,59,59,161.208145
full_rebuild,in_distribution,698,0.3,5439.505371,22,51,51,185.696243
full_rebuild,in_distribution,699,0.1,240.412109,48,56,56,177.312668
full_rebuild,in_distribution,700,0.3,5629.29834,16,61,61,196.369919
full_rebuild,in_distribution,701,0.3,7945.946289,32,68,68,173.304276
full_rebuild,in_distribution,702,0.2,6962.694824,16,51,51,182.046448
full_rebuild,in_distribution,703,0.2,8229.40332,32,51,51,182.594025
full_rebuild,in_distribution,704,0.2,8395.014648,48,63,63,178.01181
full_rebuild,in_distribution,705,0.5,5897.525879,16,53,53,182.951111
full_rebuild,in_distribution,706,0.5,8379.289062,16,61,61,163.95546
full_rebuild,in_distribution,707,0.1,6707.297363,16,52,52,183.305984
full_rebuild,in_distribution,708,0.3,5588.871094,16,57,57,182.356415
full_rebuild,in_distribution,709,0.3,8224.891602,16,53,53,169.149963
full_rebuild,in_distribution,710,0.6,6767.427734,48,50,50,176.387268
full_rebuild,in_distribution,711,0.1,5574.54248,16,52,52,207.232452
full_rebuild,in_distribution,712,0.1,6711.530762,31,53,53,200.632202
full_rebuild,in_distribution,713,0.1,7912.027344,16,59,59,177.588943
full_rebuild,in_distribution,714,0.2,6968.322266,16,54,54,188.172852
full_rebuild,in_distribution,715,0.4,5737.679688,16,54,54,174.794647
full_rebuild,in_distribution,716,0.5,200.201752,62,61,61,155.268707
full_rebuild,in_distribution,717,0.1,6414.869141,16,54,54,193.359222
full_rebuild,in_distribution,718,0.6,7480.07666,16,52,52,163.615662
full_rebuild,in_distribution,719,0.2,6133.908691,64,70,70,188.822723
full_rebuild,in_distribution,720,0.4,6047.393066,16,64,64,174.687073
full_rebuild,in_distribution,721,0.5,6245.266602,16,50,50,171.11763
full_rebuild,in_distribution,722,0.7,6237.416016,32,77,77,163.15538
full_rebuild,in_distribution,723,0.7,7381.790039,16,64,64,165.024094
full_rebuild,in_distribution,724,0.4,5686.672852,16,51,51,163.91571
full_rebuild,in_distribution,725,0.6,7256.34082,16,57,57,174.307892
full_rebuild,in_distribution,726,0.3,8043.908203,32,51,51,193.992279
full_rebuild,in_distribution,727,0.2,5862.358887,16,54,54,164.157898
full_rebuild,in_distribution,728,0.0,6898.40918,16,58,58,181.059692
full_rebuild,in_distribution,729,0.3,6806.708008,48,73,73,167.905426
full_rebuild,in_distribution,730,0.3,7747.928223,32,52,52,174.093796
full_rebuild,in_distribution,731,0.2,6531.944336,32,53,53,168.285416
full_rebuild,in_distribution,732,0.0,5423.90918,64,61,61,173.90744
full_rebuild,in_distribution,733,0.2,6942.226562,16,50,50,187.040131
full_rebuild,in_distribution,734,0.7,6469.118652,28,59,59,168.323807
full_rebuild,in_distribution,735,0.1,6739.417969,16,58,58,208.977585
full_rebuild,in_distribution,736,0.3,6840.290039,32,58,58,171.355972
full_rebuild,in_distribution,737,0.4,7321.562988,16,55,55,169.056259
full_rebuild,in_distribution,738,0.2,7960.012695,32,54,54,191.537323
full_rebuild,in_distribution,739,0.4,7826.166016,16,68,68,169.189911
full_rebuild,in_distribution,740,0.3,241.36087,16,57,57,203.031693
full_rebuild,in_distribution,741,0.2,6703.72168,32,50,50,189.950226
full_rebuild,in_distribution,742,0.5,8097.119629,16,59,59,187.092438
full_rebuild,in_distribution,743,0.3,6869.527832,32,51,51,199.244263
full_rebuild,in_distribution,744,0.0,6266.948242,64,54,54,196.280685
full_rebuild,in_distribution,745,0.3,8105.103027,16,66,66,188.196228
full_rebuild,in_distribution,746,0.0,7013.060059,16,50,50,200.818756
full_rebuild,in_distribution,747,0.0,8273.318359,16,59,59,180.059326
full_rebuild,in_distribution,748,0.5,7032.304199,32,62,62,185.514679
full_rebuild,in_distribution,749,0.2,8102.857422,32,54,54,188.572678
full_rebuild,in_distribution,750,0.5,5501.355469,32,56,56,171.650986
full_rebuild,in_distribution,751,0.5,7997.405762,48,51,51,162.299515
full_rebuild,in_distribution,752,0.2,6611.45166,16,52,52,168.974762
full_rebuild,in_distribution,753,0.2,6460.408203,16,63,63,170.281174
full_rebuild,in_distribution,754,0.1,6055.039062,48,61,61,178.310989
full_rebuild,in_distribution,755,0.2,5948.203613,16,61,61,177.085785
full_rebuild,in_distribution,756,0.2,6526.712402,16,54,54,175.697906
full_rebuild,in_distribution,757,0.4,7362.376953,16,58,58,188.680237
full_rebuild,in_distribution,758,0.2,5586.597168,32,62,62,166.379776
full_rebuild,in_distribution,759,0.4,5974.116699,32,51,51,167.022812
full_rebuild,in_distribution,760,0.2,6626.72168,16,63,63,173.756943
full_rebuild,in_distribution,761,0.2,8499.464844,16,63,63,204.112549
full_rebuild,in_distribution,762,0.3,7369.169434,16,60,60,178.617493
full_rebuild,in_distribution,763,0.2,5989.199219,48,51,51,165.192703
full_rebuild,in_distribution,764,0.0,5395.462402,16,53,53,194.168915
full_rebuild,in_distribution,765,0.3,5378.273438,16,63,63,191.663773
full_rebuild,in_distribution,766,0.7,5594.764648,32,62,62,176.602188
full_rebuild,in_distribution,767,0.4,5620.606445,9,55,55,181.81427
full_rebuild,in_distribution,768,0.1,7896.084473,32,58,58,163.459717
full_rebuild,in_distribution,769,0.2,209.972412,16,55,55,174.199539
full_rebuild,in_distribution,770,0.2,5508.314941,16,53,53,173.822372
full_rebuild,in_distribution,771,0.1,6076.369629,16,62,62,196.380875
full_rebuild,in_distribution,772,0.3,5646.923828,16,53,53,158.471237
full_rebuild,in_distribution,773,0.5,227.536484,32,54,54,177.762939
full_rebuild,in_distribution,774,0.1,5770.586914,32,69,69,178.387833
full_rebuild,in_distribution,775,0.6,289.616882,32,55,55,205.263184
full_rebuild,in_distribution,776,0.2,7127.243652,48,72,72,185.817902
full_rebuild,in_distribution,777,0.4,6835.446289,32,53,53,198.567947
full_rebuild,in_distribution,778,0.4,8300.993164,32,67,67,163.755188
full_rebuild,in_distribution,779,0.5,5712.765137,16,55,55,171.878677
full_rebuild,in_distribution,780,0.5,6705.312012,16,51,51,155.69751
full_rebuild,in_distribution,781,0.3,5898.431152,32,58,58,182.700531
full_rebuild,in_distribution,782,0.4,6210.853027,16,55,55,168.910492
full_rebuild,in_distribution,783,0.5,8239.825195,16,53,53,157.377655
full_rebuild,in_distribution,784,0.6,248.379242,48,63,63,165.956573
full_rebuild,in_distribution,785,0.2,5370.977539,48,52,52,180.488785
full_rebuild,in_distribution,786,0.4,8033.229004,16,56,56,187.819046
full_rebuild,in_distribution,787,0.5,8451.733398,48,53,53,209.08728
full_rebuild,in_distribution,788,0.2,7417.428711,48,59,59,166.634155
full_rebuild,in_distribution,789,0.3,5913.61084,16,50,50,178.740311
full_rebuild,in_distribution,790,0.4,6448.496094,48,52,52,162.608505
full_rebuild,in_distribution,791,0.3,6798.564453,29,51,51,164.348709
full_rebuild,in_distribution,792,0.1,7586.536133,32,51,51,184.916809
full_rebuild,in_distribution,793,0.5,7024.315918,48,57,57,173.349686
full_rebuild,in_distribution,794,0.3,6492.680664,32,53,53,173.489151
full_rebuild,in_distribution,795,0.3,7693.501953,16,52,52,196.200592
full_rebuild,in_distribution,796,0.1,6204.153809,48,51,51,178.16066
full_rebuild,in_distribution,797,0.5,6985.943359,64,55,55,205.649628
full_rebuild,in_distribution,798,0.3,6550.63916,32,54,54,177.025848
full_rebuild,in_distribution,799,0.2,6346.085938,16,59,59,172.313492
full_rebuild,in_distribution,800,0.3,8143.896484,16,61,61,179.905518
full_rebuild,in_distribution,801,0.3,6687.393066,16,61,61,166.994995
full_rebuild,in_distribution,802,0.2,6536.127441,32,66,66,181.306717
full_rebuild,in_distribution,803,0.6,6143.651855,32,58,58,159.830887
full_rebuild,in_distribution,804,0.1,6849.746094,16,51,51,187.862167
full_rebuild,in_distribution,805,0.3,6081.575684,16,52,52,188.212524
full_rebuild,in_distribution,806,0.1,6220.689941,48,55,55,187.789612
full_rebuild,in_distribution,807,0.3,5874.803223,47,69,69,184.449478
